id,review_text,sentiment_label,sentiment_score
294549872,Going downhill. Verizon is to the point where it forces you into a more expensive plan and removed all discounts. Not worth the price.,NEGATIVE,0.9996590614318848
293984821,"Worst provider. I have been a customer for more than 25 years and they have lied to me over and over and over again, do not do the things that they promise you do not trust them",NEGATIVE,0.9997407793998718
293875690,"Sorry Service. I screwed up and let a slick salesman talk me into switching to Verizon. I have the worst service I could ever imagine. My phone is constantly several bars lower than I’m accustomed to. I live in the middle of nowhere, so I rely on my hotspot for my WiFi. I’m trying to watch TV and it’s jerky all the time, or it’ll stop and just have to wait to catch up. My previous service never did that. This is even with a phone signal booster in my truck and in the house. 

GOOD GRIEF. This is horrible. 

Once you realize the setup, you’ll come to realize how bad it is. Verizon doesn’t have people in the store to help you with problems. Each store you go into may be a different company selling Verizon stuff, not Verizon employees, even though it appears to be a Verizon business. (You notice I said STUFF, because there is no “service”) Their only interest is selling you something.  

And, they lied about my bill. It’s higher than before. If you decide to switch, get the cost in writing. They slip more things in. “Oh yes, if you want the higher WiFi service that’ll match what you had before, that’ll be another $10 a month.” 
On and on. ☹️",NEGATIVE,0.9997020363807678
293269746,Poor app. Does not open. Just a red background.,NEGATIVE,0.9998113512992859
292101474,Great deal great service amazing over all just got my girl friend to switch over !. Amazing customer service always looking out for the best deals. They offer the best deals and the best phones are the best prices. I just got my girlfriend to switch over to Verizon,POSITIVE,0.9997584223747253
291891710,"Charging for what I don’t owe. I transferred my service to  xfinity on the third of the month, and I paid the close out amount then. Verizon is continuing to charge me a late payment that I don’t owe. I’ve been a loyal Verizon customer for over twenty years. I don’t appreciate this oversight.",POSITIVE,0.6890534162521362
291174648,"Piece of junk app!!!  No ApplePay Support!. It’s 2025, where’s ApplePay support for bill payment?!

Enable ApplePay for payments already!!!",NEGATIVE,0.9997647404670715
291062279,"Issues with redeeming. Not only does the app give you tons of user issues , but trying to redeem things is a nightmare, i have a jbl speaker and a pre paid credit card to redeem and constantly get errors saying unavailable, and then you can’t get into your cart !",NEGATIVE,0.9995124340057373
290824109,Waste of Time. Verision Crooks!!!!!,NEGATIVE,0.9997770190238953
290650105,"The answer to the incessant “would you like to review us on the App Store?” Question. I’ve been with Verizon over 5 years and my credit with them keeps building at this point when I pay my phone off I upgrade with little difficulty and plenty of perks, I also peruse the online store in the app to keep up on earbuds and possible devices I could finance through them.",POSITIVE,0.518096923828125
290539151,James. Awesome Servuce,POSITIVE,0.9998645782470703
290248768,"Glitchy. At first I thought it was a connection issue, however, I tried to use the app on multiple different devices and they all had trouble loading. Most of the time it works fine to pay my bill, but when I try to go to the rewards section it doesn’t load. At first the tab was loading up what rewards I had, but when I click on the reward I want to redeem, it either doesn’t do anything or it takes ridiculously long to load. It only happens when I go to the rewards tab, and a large part of why I signed up for Verizon Fios was because of all of the onboarding rewards they were offering. Now it seems like it’s almost on purpose so people just forget to redeem their rewards or figure that they expired (which they have not).",NEGATIVE,0.9989520311355591
289562328,"Terrible Update – Essential Features Removed!!. This latest update is a huge disappointment.  The removal of the rewind and fast-forward options has completely ruined the user experience.  These features were essential, and taking them away makes the app frustrating and inconvenient to use.

I am extremely upset and dissatisfied with this decision.  It feels like a step backwards, and it shows a lack of consideration for loyal users who rely on these basic functions.  Unless this is fixed quickly, I don’t see myself continuing with this app.",NEGATIVE,0.999821126461029
289225155,"Hidden fees👎. I thought I was getting good service until I added 2 lines of service , now my bill is outstanding.",POSITIVE,0.9995762705802917
287801884,So accommodating. I appreciate the clarity with anything I need to know,POSITIVE,0.9998599290847778
287003112,Five stars. This app is the best. Super easy to use and customer service is very resourceful,POSITIVE,0.9998369216918945
286568727,The worst app to exist. Horrible all around,NEGATIVE,0.9998027682304382
286331465,Experience. The process was very easy with the App,POSITIVE,0.8304252028465271
286299104,"Customer Support. We went overseas and purchased the charges for the use of our calls and texts.  After we paid the charges, we continued to be charged.  The charges are up to $600.  Verizon has told us several times  we would be credited but we have yet to see this done.  We should have received the credit over a month ago.  It’s now 9/21/2025.  PLEASE DO THE RIGHT THING AND CREDIT OUR ACCOUNT.",NEGATIVE,0.9863598942756653
285395302,Cell. Phone 16.. Bad. Bill. S. Too. Hi. Bad. Devices. Service. Bad. Too. Hi. Phone. Bill. Agreement s.,NEGATIVE,0.9997989535331726
284850384,Hard to navigate website. Verizon makes it difficult to navigate the website most likely to have people quit trying to manage their account.,NEGATIVE,0.9996200799942017
283331459,Easy app. Easy spp,POSITIVE,0.5266017317771912
282381112,"Issues in the app. The app is pretty solid in most regards, but customer service is abysmal what should take 5-10 mins has taken over 30 mins already, and I’m still waiting for a simple answer.",NEGATIVE,0.9961748123168945
280701069,Customer Service. Verizon has never let me down since I switched over to them,POSITIVE,0.9994935989379883
279440136,"Crooks. They gave me an account that I couldn’t even get into to pay a bill on, then they lied about closing out the account allowing hundreds of dollars to accumulate on the account. They told me my payoff balance was in the low $400’s —->That was another lie…the final bill was well over $545.00’s. Trick NO GOOD!!! I’m not paying it!!!!!  Be fair or be gone. I should report them for elder abuse of my income",NEGATIVE,0.9996798038482666
279007914,Hard to Find. Why is this app titled “My Verizon” à la Windows 95? I keep my apps in the default alphabetical order and it’s very hard to find the Verizon app under M.,NEGATIVE,0.9994568228721619
278545984,Crashes. This app keeps crashing after 3 minutes of use whenever I go into internet settings,NEGATIVE,0.999530553817749
278502312,Terrible. App is slow and customer service doesn’t answer,NEGATIVE,0.9998125433921814
278379499,Easy to use. Love the app and the dash board super easy to use and clean,POSITIVE,0.9994556307792664
277941320,"Logs me out every time. App is slow.. The app will not remember me despite me checking the box every single time. It also will no longer use Face ID to log into the app. In addition to this many features of the app are very slow or do not load at all: most things in my profile section, the forums, certain options in regard to my bill etc. I don’t know what changed, the app was much better as recently as a few months ago.",NEGATIVE,0.9987737536430359
276047343,The best. Verizon makes upgrading easy with the mobile services,POSITIVE,0.9995560050010681
274654006,Business phone. 2EUZZF2,NEGATIVE,0.989100992679596
274609777,Horrible company. Do not trust them to activate a new phone,NEGATIVE,0.9998155236244202
273784342,Just Saving!. Everything is awesome with verizon just trying to save a bit. Even though they have the BEST discounts!,POSITIVE,0.9995966553688049
273758317,"Little glitchy. I would of given it 5 stars, however, since i moved over to wireless streaming service my service always have delays. Overall it’s okay.",POSITIVE,0.998551070690155
273176847,I was promised money. I was promised money to pay off my phone and never received it! Lies,NEGATIVE,0.9992688298225403
273174016,Horrible Customer service. Worse company ever. Kept getting charged international calls even though the called weren’t made from the phone. Kept calling and bounced from one department to another for about 2 hours. Been told I’ll receive call backs but never did. So when I call them they be putting me on hold. Each time I get a different representative and every one of them promised something and says something completely different than the one before. Told me to go to the store and get a validation so I did but they still gave me problems and holds the next day when I called to finalize the Credit. And again they told to call me back in an hour and they didn’t so I had to call back. Opened more than one ticket and it got accelerated. Didn’t even write everything but overall the service is bad and not reliable at all.,NEGATIVE,0.999671220779419
272187893,Not User Friendly. I don’t feel your app is user friendly. It is difficult to navigate and get information,NEGATIVE,0.9992181062698364
271861076,Annoying. It shows notifications when there is none,NEGATIVE,0.9988654851913452
271653278,"Disney and Hulu. If you don’t like that Disney canceled Jimmy Kimmel don’t forget to cancel Disney, Hulu,ESPN+ like I just did",NEGATIVE,0.9788044691085815
271579873,Watch. Great plans and service,POSITIVE,0.9998595714569092
271155635,Cool. Ok,POSITIVE,0.999847412109375
270696632,My Verizon. I’ve been a satisfied customer ever since 2020’,POSITIVE,0.9994264841079712
270063473,Trash company. Too many bugs for too much money,NEGATIVE,0.9998059868812561
269083495,Faced. This app will not let me activate biometrics particularly Face ID. I did have it activated but after an update or something I lost the ability and now I have to type my password every time. SMH,NEGATIVE,0.999447762966156
268947998,Porting. Terrible user interface and overpriced,NEGATIVE,0.9998007416725159
268884124,Confusing and cluttered. The UI and UX of this app are very poor. Really surprising for a phone company. Considering switching phone companies and this might be the last straw,NEGATIVE,0.9998003840446472
267858339,Badge won’t clear. A badge won’t clear on this app. Have tried clearing notifications and uninstalling and reinstalling app. There’s no indication in the app as to what this badge is for.,NEGATIVE,0.9997542500495911
267520164,Awesome. Love the service and ease of paying the bill the service is awesome everywhere,POSITIVE,0.9998838901519775
266666043,BEST CARRIER. At first I was not sure if I would stay on Verizon and switch back to metro but after a while I learned that your not only paying for a phone plan your paying for much more! Like free tickets and amazing deals!,NEGATIVE,0.950692355632782
265932552,Good app. Hard to figure out where everything was after today. Other than that pretty decent app,POSITIVE,0.9990290403366089
265605136,"Verizon protect scam. I use Verizon 1.5 year and I pay every month Verizon protect plan 60$ but my device stole 
And Verizon not fill claim very bad service",NEGATIVE,0.9944939017295837
265570120,SOS MODE!!!!. I’ve had about 2 days when my phone goes in SOS mode for a day and it’s very annoying,NEGATIVE,0.9995749592781067
265087335,"My Verizon App. Works great, easy to add and remove apps",POSITIVE,0.9996352195739746
264560375,"Do not waste your time!. The older versions were better. It wasn't mind-numbingly all one or two colors. Large boxes, divided, highlighted what you wanted. Add color! Select what you want, put it where you want it!",POSITIVE,0.9925346374511719
263586694,Phone all. Mark was very helpful on resolving our issue.,POSITIVE,0.9867335557937622
262522699,Yh. I,NEGATIVE,0.7142143845558167
261932523,"Great service. Absolutely great service at the Verizon store. Prompt service and fast service.
Appreciate the professionalism.
And gives me another reason to continue with Verizon for many more years.
Thank you.",POSITIVE,0.999848484992981
261718541,Net Flix. Being BILLED by Netflix & Verizon & Verizon Customer Service closes so early unable to do anything but CANCEL it AGAIN!!!,NEGATIVE,0.9992735981941223
261452738,Amazing service for 25 years. Amazing service for 25 years,POSITIVE,0.9998300075531006
261300030,My Verizon. Awesome! So easy to navigate!,POSITIVE,0.9997732043266296
260594200,Local passes. Impossible to get passes done trying to,NEGATIVE,0.9993858337402344
260462862,Notification spam. STOP SENDING ME AD NOTIFICATIONS,NEGATIVE,0.9995883107185364
259843648,"Chris R Orlando. Great service but more important - Best in Speed, streaming quality and HotSpot allowance. I highly recommend Verizon.",POSITIVE,0.9996110796928406
259142662,Incompetence. I updated my address using the Verizon app and am trying to order charging cables. The app will only send to the old address. Hire competent programmers.,NEGATIVE,0.9990509152412415
257950683,Easy to use!. The app was used to upgrade my iPhone and it was so easy to use and understand!!,POSITIVE,0.5777024626731873
257703097,AI is ruining customer service.. I legitimately never thought I would be the one screaming human or person into a phone. Congrats Verizon you’ve literally made it so hard to fix stupidly simple problems.,NEGATIVE,0.9992519021034241
256670200,Best there is. I love my Verizon service. I love my phone. I love it. I never have to call cause the app works perfectly fine. They give me good payment arrangements so I can break my payment down whenever however I feel like it’s my bills always paid. I live Verizon. I will never leave.,POSITIVE,0.9996254444122314
255668485,"L company. Over charges for lines and once you transfer to a different carrier they’ll continue to bill your bank account $90 a month for a service you don’t have, and they won’t help you cancel it since your account no longer exists",NEGATIVE,0.9965259432792664
255193462,Love it. easy to use!,POSITIVE,0.9998781681060791
254646896,"Happy customer. The best coverage and hands down the GREATEST customer service reps youll find in ANY company… Reps always make sure youre happy prior to ending call , and theres never , ever long wait times and i mesn within less than minute theyre connected when u call in !!",POSITIVE,0.9994882345199585
253887112,Good service. Fast and easy . I find it really convenient I can order a phone without sorting in a store,POSITIVE,0.9350758194923401
253267713,"Beware. If I did not have to rate there service I would not ,they would get a big fat zero. Sad because I have been with them 7 years. Going to T-Mobile . They probably do a better job job anything is better than the way I have been treated",NEGATIVE,0.9995228052139282
253173086,Shopping experience. More than satisfactory levels of excitement with the involvement of making the purchase,POSITIVE,0.9997778534889221
252769351,Customer service has gone.. I remember when Verizon had people who could help you.  Now?  Their customer service is non-existent across all levels and platforms.,NEGATIVE,0.9991187453269958
252394348,Terrible app. Worse app ever. Badges never disappear.  App always takes away features.  Want you to call customer service which are just as useless as the app,NEGATIVE,0.999505877494812
252049325,My Gratitude. I want to formally come on here and say thank you to the elite employees and I wish nothing but the best for you all!,POSITIVE,0.9998138546943665
250687611,I love my service. The service is really great,POSITIVE,0.9998786449432373
248784836,Easy to use. This makes everything so much easier.  Love it.,POSITIVE,0.999874472618103
247966013,"Works!. Verizon has always been good to us. Have 8 lines including watches, tablets, and phones and the app has made it so much easier to manage and separate everything. Works for us and our family!",POSITIVE,0.9997603297233582
246905087,🥰. 🥰,NEGATIVE,0.6189229488372803
246730424,"Complete access to all your photos even when permission is off.. It has all access to all your photo file ID’s when it does device diagnostics, even if you don’t give permissions.

It means that they can not only see when those photos are taken, size of dimensions, and how often you potentially take photos. With effort, it’s enough information to know what the photo is about.

It is invasive when you did not grant permission. And it is NOT okay. It should be having ZERO access to your photo files when you deny permissions.

They honestly should have Iawsuits on this. Considering switching carriers after over nine years of Verizon.",NEGATIVE,0.9980149269104004
324529808,App Flag stays ON. The app notification flag stays ON even when there are no alerts to read.,NEGATIVE,0.7866324782371521
50015536,"Not different than others. It’s the same thing with every internet provider. They sell you these internet speeds, yet every single speed test you do and even have THEM do- you’re never getting the numbers you’re PAYING FOR- And the app is just as bad with constant crashing and bad navigational menus.",NEGATIVE,0.9997895359992981
49627768,Notifications Are Persitent. Support button wasn’t helpful to report that the notification icon is persistent and does not go away. It’s coming from Take Action and clicking through that does not get rid of the notification. The Take Action notification is about a perk/benefit. Clicking it reveals the perk/benefit is not available. Annoying.,NEGATIVE,0.9910263419151306
47974636,App is still a failure. The recent Verizon app update or “remodel” is difficult to navigate and slow not to mention it’s virtually unappealing. Whoever Verizon has as there app developers should probably be fired as they just can’t seem to get it right. Ridiculous!,NEGATIVE,0.9997802376747131
46462129,Absence of monthly bills Sent to family!!!. Help!!!,NEGATIVE,0.991835355758667
46029021,"Verizon repairman Peter. I had five issues with my Fios and this man Peter who I’ve grown to adore, he handled each and everyone of my problems with dignity, he knew his job very well he was very eloquent and you need more men on the job like this one. he was very soft-spoken he answered every question I had he went above and beyond he had to leave my apartment to hunt down the problem on the outside and that he did. Give this man a raise he definitely deserves one, he was kind enough to wear those booties I have a strict policy in my house about that he had no problem with it he was a gentleman and I I’m telling you to give this man a raise please if there’s a problem in the future please send him out to my house thank you.",POSITIVE,0.9986286163330078
45915516,"Stupid badges for marketing that never go away. The app has badges that pop up for marketing garbage & never go away.  Congrats, you just got all notifications turned off for this trash app.",NEGATIVE,0.9985144734382629
45511832,New customer. It was hard to discover setting up account initially and not super easy to navigate at first,NEGATIVE,0.9996963739395142
43343204,"No option to decline TOS. The button literally does nothing, not even close the app",NEGATIVE,0.999687671661377
42911099,"Verizon can have a better App. The App is okay, but for the kind of company Verizon is, they can do way better than this.",POSITIVE,0.9377033710479736
40190447,"Scam Service. So hard to navigate to find my account information, have to chat to a live agent to move/cancel my service. Unreal. All about promotions",NEGATIVE,0.9998044371604919
37653631,"Verizon customer service stinks!!!. I would rate Verizon service a minus 10!!!   I was totally frustrated last night on a call with 2 reps. on the phone for over an hour and a half!!!!!! One rep should be able to handle both cable and cell service. And be able to take care of changes in a much more efficient and timely way! My requests weren’t met, and I am seriously considering switching providers!!!",NEGATIVE,0.9993385672569275
37186252,"Inefficient. Inefficient staff.
Waste of time, not just going to this store and trying to get problems solved but, VERIZON in general as a company.
Scammers!",NEGATIVE,0.9995265007019043
35397329,Excellent customer service. Thank you so much,POSITIVE,0.9998670816421509
33604145,Excellent. The best carrier ever!,POSITIVE,0.9998668432235718
31593775,"Horrible app and not organized well. This app is the absolute worst! For such a large company you’d expect better. Not only is it horribly organized (should be simplified) but it does not work seamlessly with the website. I have to repeatedly login, the chat cycles and never gets me with an agent. When I have used the chat feature messages are lost and not received, agents drop off randomly with no explanation. The help options are never applicable. They should separate shopping and deals with account management entirely. I have to go through a thousand steps just to pay my bill. Not to mention the bill overview is not very detailed.",NEGATIVE,0.9998062252998352
30966570,"Service. Absolutely terrible app. Tried to log a service issue and the app crashes. Logged out and tried again, but again no luck. 
Not to mention, Verizon’s service team is god awful.",NEGATIVE,0.9994643330574036
30961275,"Scam. This is by far the worst phone company I ever had the displeasure to be associated with. Nothing but a bunch of liars and thieves. Customer service is just awful, whilst this company clearly takes pleasure in creating confusion and discomfort in its users. The app has little to no truly useful information and no way in directing you to actual assistance. Just a whole bloody mess of and app and a company",NEGATIVE,0.9998190999031067
30726862,"Worst possible app/service. Get the app, buy a line, line doesn’t work, call customer service, can’t get service because I’m not registered, I register, can’t get service because I “don’t have that service” even though I bought the premium package, finally get a hold of someone, spend two and a half hours being brushed off to different departments until I get someone who can help, finally get calls to work, now texts don’t work, get texts to work, now calls don’t work, app crashes each time I leave it to complete a troubleshooting step, so I have to re-login and argue with an AI that does not understand generic prompts to attempt to get help with the next step. If you wish to waste hours of your time and hundreds of dollars to receive absolutely nothing, this is the place for you. Good luck, I hope you can get more out of this than I did.",NEGATIVE,0.999669075012207
30514115,"The best brand ever. I have been a Verizon customer for a few years now and i will never switch. Customer service is top notch, service itself is top notch. Responsive and very helpful, no gimmicks just great service",POSITIVE,0.9997015595436096
30497613,Bugs. Why does it give me a badge of a notification if the app doesn't show me what it is,NEGATIVE,0.9992347955703735
30464636,App. This app will let me be the boss . I ordered phones and even split my payment when I needed it most. Really simple to do. I  do hope they come out when shopping for new phones they make sure you are getting the best deal possible. I feel like I may have made some mistakes.,NEGATIVE,0.8452298045158386
30303598,Verizon was a mistake. Had T-mobile for 7 years and switched. I regret every second of that choice,NEGATIVE,0.999411940574646
30268273,"VERIZON IS GREAT!. Great service, Great people, Great Prices, Great Deals! VERIZON IS GREAT!",POSITIVE,0.9998754262924194
29981310,network runs like its the 90s. undocumented sales receipt billing is running a month behind it looks like i paid 0 to walk out with device took 10+days off my billing cycle signed up the 11th bill due the third,NEGATIVE,0.9993835687637329
29697737,"Issues with my Verizon app. I don’t know about the other users, but I’m really having trouble signing in all the time. It keeps on saying that my user I’d and password doesn’t match there’s. I really need help with this. Does anyone has any solutions for me. I appreciate it.",NEGATIVE,0.8962149620056152
27794101,Don’t Sign Up with Verizon!. This is the most frustrating carrier to subscribe with. They have poor customer service and their systems just don’t work! You’ll be better off going with carriers like Mint Mobile,NEGATIVE,0.9997166991233826
27319870,"Useless for internet-only customers. It is impossible to log into this app unless you are accessing from a phone with a Verizon plan. The two factor authentication keeps sending the text to my router, which obviously I can’t access. I spent 45 minutes with customer service only to find that logging into the app is not an option for customers like me",NEGATIVE,0.9992237091064453
303182623,So bad. Get ANY PROVIDER OTHER THAN VERIZON IT IS HORRIBLE,NEGATIVE,0.9998047947883606
27199507,"Beware Scammers. They will charge you more if you downgrade your plan, and then upsell you to get out of it.",NEGATIVE,0.9962977766990662
25703973,"The App works…95 % of the time. I’m new to Verizon. Channeling through the app about every third try negotiating the app I get a prompt of “something went wrong”. Not sure that issue. I was asked to”Verify my email address”. Did that, and the response after selecting that prompt in the email was “something went wrong”. Even the “back” button did not respond. Seems there are some quirks to need to be remedied. I can’t even find my order number. Right now I’d give the app a 3 maybe low 4.",NEGATIVE,0.9987936019897461
25362830,Love my Verizon. Everything is so simple! Great reliable service and help when needed!,POSITIVE,0.9998645782470703
25290956,"I hate Verizon. If you want to spend the whole day trying to change your password Verizon is the place to go. IT’s impossible. You will get a live rep who will practically needs your DNA, your blood type and a pound of flesh before they can help you.Their Bot is ridiculous. It will ask you the same question over and over and over again..I really give it zero stars. This probably won’t get posted however I hope some literate Verizon employee will read it and actually at least show it to the big bucks ladies and gentlemen as they sit around the conference table drinking their Starbucks mocha lattes
and think, maybe we should look into this, 

P.S. those glowing comments they do post are FAKE!",NEGATIVE,0.9994605183601379
24361582,Terrible. Never works when I need to pay my bill.,NEGATIVE,0.9997521042823792
23862696,The app is so confusing. I used to get on the app all the time and easily make changes and check my billing. Since the app made “updates” it is so overly confusing. It took me forever to get anything done. I wish it could go back to the way it was before.,NEGATIVE,0.9994028806686401
23755158,"Verizon are scam artist. After you transfer your number, your account is deleted & they make it impossible to pay or even see a bill. You just gotta trust the heavy thick accent over the phone that they are telling you the right thing… reporting to the BBB",NEGATIVE,0.9700223803520203
23588774,"Issues. Well, personally, I like the actual service Verizon provides. However, the app is glitched out horribly. There’s always an error board when you are trying to delete messages on voicemail. And the internet controls have some of the same issues. Never able to clear and lists and only turn off and on certain devices on your wifi list. I wish they would address these issues for as much as they charge for their services.",NEGATIVE,0.9993433356285095
23386667,"WiFi Booming. I must say I love it here. Strong signal, all the perks, rewards, and discounts. Verizon makes for affordable living with quality service. Customer is awfully nice.",POSITIVE,0.9994688630104065
23294386,New app won’t allow email to reset password. Hours on the phone with Verizon support and no one can work around sending a text to allow for me to log into the account.,NEGATIVE,0.999292254447937
23113777,App is not working on my iPhone 10. After resetting phone none  of the information is showing up on the iPhone 10,NEGATIVE,0.9995439648628235
22691538,Reliable. It’s easy to manage and use,POSITIVE,0.9997357726097107
22323984,Fix Your App!. The main page of the app just keeps trying to load and never finishes.  This happens constantly.,NEGATIVE,0.9987832903862
21722904,"Technology is not good. For a company that provides service in technology and communications? The technology inside the stores is terrible… and the signal I get on my phone now barely even loads what it needs to. I pay a LOT for this phone plan… and I have for 13 years. I’d like to see some of my money go to actually making the services better. So far, after 1.3 decades, I give 3 stars overall. Customer Service is hard to communicate with… and after 13 years you guys threaten to shut my phone off multiple times when I really needed it. After only a couple WEEKS of late payment. After 13 years of giving you thousands and thousands of dollars. I’ll continue to stay with Verizon, but I really want to feel like I’m actually getting what the high premiums offer",NEGATIVE,0.9964631199836731
19951330,Worst app ever. I’m glad that I have to log in every time I open the app. It’s awesome. I literally cannot set up my internet because this app is so unresponsive and user hostile. Multi Billion dollar company. That’s insane.,NEGATIVE,0.9969052672386169
19936161,Miss. I love the new app! It’s so much easier to navigate than before. The colors are amazing. All the benefits in my access are a really great addition to my service.,POSITIVE,0.9998773336410522
19836517,Verizon. Tis good.,POSITIVE,0.9998664855957031
18462972,They must have paid for reviews. This does not work at all. You can block calls without downloading this garbage. Just another way to mine data.,NEGATIVE,0.9997655749320984
18266934,Charged me for a service and phone I didn’t have. Scam bc they can’t keep up wit t mobile,NEGATIVE,0.999620795249939
17269127,Money over customers is Verizon’s motto. The app is so weighed down by sales nonsense that it is not an effective tool to assist in any sort of issues. The guided self tools are a joke.,NEGATIVE,0.9997709393501282
17073074,Please fix. 7/17/25  can’t open app after last update.,NEGATIVE,0.9984292387962341
273174016,Horrible Customer service. Worse company ever. Kept getting charged international calls even though the called weren’t made from the phone. Kept calling and bounced from one department to another for about 2 hours. Been told I’ll receive call backs but never did. So when I call them they be putting me on hold. Each time I get a different representative and every one of them promised something and says something completely different than the one before. Told me to go to the store and get a validation so I did but they still gave me problems and holds the next day when I called to finalize the Credit. And again they told to call me back in an hour and they didn’t so I had to call back. Opened more than one ticket and it got accelerated. Didn’t even write everything but overall the service is bad and not reliable at all.,NEGATIVE,0.999671220779419
127660763,"Glitchy App. The app always forces me to reset my password; since last year I’ve been forced to create a new password every month. Also with the app updates, I notice the app never works seamlessly even after an update.",NEGATIVE,0.9985144734382629
15935667,Why are you torturing people with this app. Worst chat feature . Which idiot designed this. Nothing works it says retry on chat . How can you do that. You are multi million dollar company. Why are you even paying some idiot to design stupidity,NEGATIVE,0.9997881054878235
15873258,Garbage. This app constantly gives me trouble. All this money for all these years and they just can’t get it right.,NEGATIVE,0.9997538924217224
14936273,"Garbage. For a multi million dollar company, you would expect that the billing part of the app would always be updated. But it takes 2 to 3 billing cycles to be updated to normal. What a joke, garbage app.",NEGATIVE,0.9996069073677063
14773244,"Best company ever. My husband and I love Verizon. We’ve been customers for over 20 years after trying several other providers.  No one’s been able to touch Verizon. Not only is their phone service great, but every person we’ve ever dealt with has been amazing and their loyalty program is excellent.",POSITIVE,0.999778687953949
13856275,Needs improvement. The app is constantly freezing.,NEGATIVE,0.9992965459823608
13322070,Waste of customers’ time. App is so slow and laggy. Wasted so much time trying to make changes to my services via the app instead of calling customer support. The app is supposed to be the quicker alternative!!,NEGATIVE,0.9998171925544739
12643451,"Fraud,apple devices,my version account,version cellular,and my app. I am unhappy with my version account.someone have connected other apple devices to my account with out my permission.know they are in my settings, and using my credit cards,my Apple Pay with out my permission. I need help right now.  I have been saying the same thing for year. Please block all other devices that’s linked to my version account, And my device please",NEGATIVE,0.999708354473114
11777174,Annoying. Stop asking if I like the app,NEGATIVE,0.9997302889823914
11431844,Terrible. Terrible no us customer service live agents,NEGATIVE,0.9996751546859741
10326043,The app is in Spanish. I have tried everything to get the app in English to no avail. Help!,NEGATIVE,0.9902238249778748
7914713,The app works well. The app is easy to navigate.,POSITIVE,0.9997164607048035
7593857,"Please invest in a better app development team/vendor. It is hilarious that an ISP/Smart Phone retailer made this app. Incredibly slow performance. Frequent formatting or typographic errors throughout. Wildly frustrating, glitchy, and outdated interface. This would be disappointing 8 years ago - there is no excuse to be this bad in 2025.",NEGATIVE,0.9965957999229431
7217301,"App doesn’t work. I can’t even type anything if I try to make a 1-time payment, which is the only payment it will accept for my internet (which is also abysmal after 3 months of service, been trying to get that fixed for 3 years now). 
Phone service is also mediocre at best. Claims I get 5g EVERYWHERE, but I drop to SOS mode more now than I ever did on AT&T. I’m currently on regular LTE data because, despite paying for the top service available, Verizon cannot uphold their end of a deal. Honestly might switch everything to another company cuz I’m beginning to truly hate this one.",NEGATIVE,0.9994794726371765
5789001,Screens do not load. This app is horrible. Every time I try to look at my account it just says it’s loading the page and it never loads if I try to view my payment method or add a payment method it just says loading or I get HTML code across the top of the page.,NEGATIVE,0.9973046779632568
4566042,"Can’t even log in. “Unable to process your request” in the app, not able to login on a website because no verification has been sent. How can you have to users such a bad developed app?",NEGATIVE,0.9997780919075012
4538519,Horrible. Apps crashes & freezes badly. Doesn’t always load.  Only good if you want to pay your bills online without going to the store,NEGATIVE,0.9994353652000427
4254011,Access to do everything. I love that I can come on the app and do anything regarding my cell service. Thanks Verizon.,POSITIVE,0.9996852874755859
3655040,"Terrible update;awful pricing. Recent updates to the app have made it a worse user experience than the previous version. One used to find all the information needed in a single tab, now one must dig through multiple sub menus just to get the same information. I’m guessing they’ve never heard the phrase “if it ain’t broke, don’t fix it.” Additionally, Verizon has switched to a tier subscription-like model for their phone upgrades where you only get good upgrade promotions by paying for the top tier plan. This is very different compared to before. I will be looking to switch to a different carrier.",NEGATIVE,0.9982954859733582
3607183,"Very poor service. Very poor service, especially for issues created by Verizon, I had to spent hours chasing their agents",NEGATIVE,0.9998106360435486
307548728,"Garbage!!! App!!!  Zero stars. Sort most recent critical reviews and decide if app is even close to fabricated apple algorithm score.  McDonald’s burger ridiculousl colors. User interface is similar to a  thrift store—cluttered, no organization—you actually find what you are looking for by error because they are hidden or labeled under rhe most obscure places.  Most features and links error out after first click. Cluttered junk—most features are gimmicky with cheap feel. Overseas customer service team with very little English skills.  BOT/Ai driven inaccurate results.   Will not recommend company or products.  Network outage lasted 9 hours.   Took a year, but developers finally fixed face-id on app.  Let’s see what they break next.  Service support cancelled yet bombarded with text and email.  Clown show at Verizon under greed regime.  Service central integration in app is a gimmick and adds confusion to already under trained outsourced workers.  Home internet has separate app, but Verizon manages to cram in mobile which is a cluster of lossless hope!  Zero star app.  I wish it could give a lower rating!!",NEGATIVE,0.9996368885040283
202436638,No good. Go with metro pcs this company is no good,NEGATIVE,0.9997915625572205
111099356,"Ole’GSD. As a customer since 2001, VERIZON has always treated their customers fairly. There has been times of policy changes not communicated, business department not following through but Verizon as a whole is a tremendous co. To have cell service with.",POSITIVE,0.9987204074859619
3480280,Customer service. Verizon customer service is the best in the world and the My Verizon app is amazing. Thank you again.,POSITIVE,0.9998615980148315
3476063,"Terrible company, terrible app. You click the customer service options and no one ever comes on.",NEGATIVE,0.9997559189796448
3321989,"Won’t even let me log in. I went into the store in my town to get a new router. Opened a new account and everything and was told to download this app and I can’t even login, because the phone number it is sending the verification code to is the Wifi’s number. Last time I checked it cannot get a verification code. Went back to the store and they tried to help but to no success. Called the mobile line and it’s all AI and thought I was trying to change my phone number. Why have me download the app if I can’t even login to it?",NEGATIVE,0.9995139837265015
