id,author_name,last_updated,rating,version,title,content
37186252,Jjzsmm,2025-07-22T03:57:28-07:00,1,21.0.2,Inefficient,"Inefficient staff.
Waste of time, not just going to this store and trying to get problems solved but, VERIZON in general as a company.
Scammers!"
35397329,Fembot25,2025-07-21T16:10:30-07:00,5,21.0.2,Excellent customer service,Thank you so much
33604145,mgONs,2025-07-21T06:34:41-07:00,5,21.0.2,Excellent,The best carrier ever!
31593775,Florida_Living,2025-07-20T17:45:19-07:00,1,21.0.2,Horrible app and not organized well,"This app is the absolute worst! For such a large company you’d expect better. Not only is it horribly organized (should be simplified) but it does not work seamlessly with the website. I have to repeatedly login, the chat cycles and never gets me with an agent. When I have used the chat feature messages are lost and not received, agents drop off randomly with no explanation. The help options are never applicable. They should separate shopping and deals with account management entirely. I have to go through a thousand steps just to pay my bill. Not to mention the bill overview is not very detailed."
30966570,Evobaloc,2025-07-20T13:32:26-07:00,1,21.0.2,Service,"Absolutely terrible app. Tried to log a service issue and the app crashes. Logged out and tried again, but again no luck. 
Not to mention, Verizon’s service team is god awful."
30961275,Wilzine,2025-07-20T13:30:26-07:00,1,21.0.2,Scam,"This is by far the worst phone company I ever had the displeasure to be associated with. Nothing but a bunch of liars and thieves. Customer service is just awful, whilst this company clearly takes pleasure in creating confusion and discomfort in its users. The app has little to no truly useful information and no way in directing you to actual assistance. Just a whole bloody mess of and app and a company"
30726862,110,2025-07-20T12:07:48-07:00,1,21.0.2,Worst possible app/service,"Get the app, buy a line, line doesn’t work, call customer service, can’t get service because I’m not registered, I register, can’t get service because I “don’t have that service” even though I bought the premium package, finally get a hold of someone, spend two and a half hours being brushed off to different departments until I get someone who can help, finally get calls to work, now texts don’t work, get texts to work, now calls don’t work, app crashes each time I leave it to complete a troubleshooting step, so I have to re-login and argue with an AI that does not understand generic prompts to attempt to get help with the next step. If you wish to waste hours of your time and hundreds of dollars to receive absolutely nothing, this is the place for you. Good luck, I hope you can get more out of this than I did."
30514115,duraam,2025-07-20T10:57:29-07:00,5,21.0.2,The best brand ever,"I have been a Verizon customer for a few years now and i will never switch. Customer service is top notch, service itself is top notch. Responsive and very helpful, no gimmicks just great service"
30497613,someguyinthe315,2025-07-20T10:52:11-07:00,1,21.0.2,Bugs,Why does it give me a badge of a notification if the app doesn't show me what it is
30464636,richardzooly,2025-07-20T10:41:37-07:00,5,21.0.2,App,This app will let me be the boss . I ordered phones and even split my payment when I needed it most. Really simple to do. I  do hope they come out when shopping for new phones they make sure you are getting the best deal possible. I feel like I may have made some mistakes.
30303598,HendrikHalifax,2025-07-20T09:51:21-07:00,1,21.0.2,Verizon was a mistake,Had T-mobile for 7 years and switched. I regret every second of that choice
30268273,thereal.amots,2025-07-20T09:40:39-07:00,5,21.0.2,VERIZON IS GREAT!,"Great service, Great people, Great Prices, Great Deals! VERIZON IS GREAT!"
29981310,sharon.na,2025-07-20T08:16:25-07:00,1,21.0.2,network runs like its the 90s,undocumented sales receipt billing is running a month behind it looks like i paid 0 to walk out with device took 10+days off my billing cycle signed up the 11th bill due the third
29697737,Angela Penhall,2025-07-20T06:54:42-07:00,2,21.0.2,Issues with my Verizon app,"I don’t know about the other users, but I’m really having trouble signing in all the time. It keeps on saying that my user I’d and password doesn’t match there’s. I really need help with this. Does anyone has any solutions for me. I appreciate it."
27794101,Mjs12590,2025-07-19T18:39:41-07:00,1,21.0.2,Don’t Sign Up with Verizon!,This is the most frustrating carrier to subscribe with. They have poor customer service and their systems just don’t work! You’ll be better off going with carriers like Mint Mobile
27319870,Owen…M,2025-07-19T15:20:17-07:00,1,21.0.2,Useless for internet-only customers,"It is impossible to log into this app unless you are accessing from a phone with a Verizon plan. The two factor authentication keeps sending the text to my router, which obviously I can’t access. I spent 45 minutes with customer service only to find that logging into the app is not an option for customers like me"
303182623,Jessy williamson,2025-09-26T09:48:57-07:00,1,21.2.2,So bad,Get ANY PROVIDER OTHER THAN VERIZON IT IS HORRIBLE
27199507,Unhappyspotifycustomer200088,2025-07-19T14:30:50-07:00,1,21.0.2,Beware Scammers,"They will charge you more if you downgrade your plan, and then upsell you to get out of it."
25703973,DRP0123,2025-07-19T06:25:37-07:00,4,21.0.2,The App works…95 % of the time,"I’m new to Verizon. Channeling through the app about every third try negotiating the app I get a prompt of “something went wrong”. Not sure that issue. I was asked to”Verify my email address”. Did that, and the response after selecting that prompt in the email was “something went wrong”. Even the “back” button did not respond. Seems there are some quirks to need to be remedied. I can’t even find my order number. Right now I’d give the app a 3 maybe low 4."
25362830,Hunter caleb mom,2025-07-19T04:37:24-07:00,5,21.0.2,Love my Verizon,Everything is so simple! Great reliable service and help when needed!
25290956,Sha-shee,2025-07-19T04:11:48-07:00,1,21.0.2,I hate Verizon,"If you want to spend the whole day trying to change your password Verizon is the place to go. IT’s impossible. You will get a live rep who will practically needs your DNA, your blood type and a pound of flesh before they can help you.Their Bot is ridiculous. It will ask you the same question over and over and over again..I really give it zero stars. This probably won’t get posted however I hope some literate Verizon employee will read it and actually at least show it to the big bucks ladies and gentlemen as they sit around the conference table drinking their Starbucks mocha lattes
and think, maybe we should look into this, 

P.S. those glowing comments they do post are FAKE!"
24361582,TriedOfTheAds,2025-07-18T21:52:16-07:00,1,21.0.2,Terrible,Never works when I need to pay my bill.
23862696,Sparklemcintyre,2025-07-18T18:29:20-07:00,1,21.0.2,The app is so confusing,I used to get on the app all the time and easily make changes and check my billing. Since the app made “updates” it is so overly confusing. It took me forever to get anything done. I wish it could go back to the way it was before.
23755158,reidkr,2025-07-18T17:46:03-07:00,1,21.0.2,Verizon are scam artist,"After you transfer your number, your account is deleted & they make it impossible to pay or even see a bill. You just gotta trust the heavy thick accent over the phone that they are telling you the right thing… reporting to the BBB"
23588774,Dmjohnston00,2025-07-18T16:37:47-07:00,2,21.0.2,Issues,"Well, personally, I like the actual service Verizon provides. However, the app is glitched out horribly. There’s always an error board when you are trying to delete messages on voicemail. And the internet controls have some of the same issues. Never able to clear and lists and only turn off and on certain devices on your wifi list. I wish they would address these issues for as much as they charge for their services."
23386667,Jewels Hut,2025-07-18T15:14:02-07:00,5,21.0.2,WiFi Booming,"I must say I love it here. Strong signal, all the perks, rewards, and discounts. Verizon makes for affordable living with quality service. Customer is awfully nice."
23294386,SCE_Customer,2025-07-18T14:37:22-07:00,1,21.0.2,New app won’t allow email to reset password,Hours on the phone with Verizon support and no one can work around sending a text to allow for me to log into the account.
23113777,Judebeatle15,2025-07-18T13:28:35-07:00,1,21.0.2,App is not working on my iPhone 10,After resetting phone none  of the information is showing up on the iPhone 10
22691538,Carlos Jimell,2025-07-18T11:01:21-07:00,5,21.0.2,Reliable,It’s easy to manage and use
22323984,Da real brah brah,2025-07-18T09:08:10-07:00,3,21.0.2,Fix Your App!,The main page of the app just keeps trying to load and never finishes.  This happens constantly.
21722904,DigitaLifestyle,2025-07-18T06:19:16-07:00,3,21.0.2,Technology is not good,"For a company that provides service in technology and communications? The technology inside the stores is terrible… and the signal I get on my phone now barely even loads what it needs to. I pay a LOT for this phone plan… and I have for 13 years. I’d like to see some of my money go to actually making the services better. So far, after 1.3 decades, I give 3 stars overall. Customer Service is hard to communicate with… and after 13 years you guys threaten to shut my phone off multiple times when I really needed it. After only a couple WEEKS of late payment. After 13 years of giving you thousands and thousands of dollars. I’ll continue to stay with Verizon, but I really want to feel like I’m actually getting what the high premiums offer"
19951330,Lolsamilion,2025-07-17T19:00:34-07:00,1,21.0.2,Worst app ever,I’m glad that I have to log in every time I open the app. It’s awesome. I literally cannot set up my internet because this app is so unresponsive and user hostile. Multi Billion dollar company. That’s insane.
19936161,Deaths Talon,2025-07-17T18:54:44-07:00,5,21.0.2,Miss,I love the new app! It’s so much easier to navigate than before. The colors are amazing. All the benefits in my access are a really great addition to my service.
19836517,FinnTheHuman94,2025-07-17T18:16:03-07:00,5,21.0.2,Verizon,Tis good.
18462972,Al101411,2025-07-17T10:00:32-07:00,1,21.0.2,They must have paid for reviews,This does not work at all. You can block calls without downloading this garbage. Just another way to mine data.
18266934,garnishment,2025-07-17T09:04:17-07:00,1,21.0.2,Charged me for a service and phone I didn’t have,Scam bc they can’t keep up wit t mobile
17269127,Horrible Jones,2025-07-17T04:21:51-07:00,1,21.0.2,Money over customers is Verizon’s motto,The app is so weighed down by sales nonsense that it is not an effective tool to assist in any sort of issues. The guided self tools are a joke.
17073074,Kia1967,2025-07-17T03:11:39-07:00,1,21.0.2,Please fix,7/17/25  can’t open app after last update.
273174016,Tas6493,2025-09-19T11:35:20-07:00,2,21.2.2,Horrible Customer service,Worse company ever. Kept getting charged international calls even though the called weren’t made from the phone. Kept calling and bounced from one department to another for about 2 hours. Been told I’ll receive call backs but never did. So when I call them they be putting me on hold. Each time I get a different representative and every one of them promised something and says something completely different than the one before. Told me to go to the store and get a validation so I did but they still gave me problems and holds the next day when I called to finalize the Credit. And again they told to call me back in an hour and they didn’t so I had to call back. Opened more than one ticket and it got accelerated. Didn’t even write everything but overall the service is bad and not reliable at all.
127660763,JMWPol,2025-08-13T15:56:46-07:00,1,21.1.1,Glitchy App,"The app always forces me to reset my password; since last year I’ve been forced to create a new password every month. Also with the app updates, I notice the app never works seamlessly even after an update."
15935667,scortube,2025-07-16T19:26:04-07:00,1,21.0.2,Why are you torturing people with this app,Worst chat feature . Which idiot designed this. Nothing works it says retry on chat . How can you do that. You are multi million dollar company. Why are you even paying some idiot to design stupidity
15873258,sdwolverine,2025-07-16T19:02:30-07:00,1,21.0.2,Garbage,This app constantly gives me trouble. All this money for all these years and they just can’t get it right.
14936273,Jesterjessin,2025-07-16T13:00:51-07:00,1,21.0.2,Garbage,"For a multi million dollar company, you would expect that the billing part of the app would always be updated. But it takes 2 to 3 billing cycles to be updated to normal. What a joke, garbage app."
14773244,EGSweet,2025-07-16T12:05:38-07:00,5,21.0.2,Best company ever,"My husband and I love Verizon. We’ve been customers for over 20 years after trying several other providers.  No one’s been able to touch Verizon. Not only is their phone service great, but every person we’ve ever dealt with has been amazing and their loyalty program is excellent."
13856275,apjr81,2025-07-16T07:29:37-07:00,2,21.0.2,Needs improvement,The app is constantly freezing.
13322070,Cam3333333,2025-07-16T04:51:43-07:00,1,21.0.2,Waste of customers’ time,App is so slow and laggy. Wasted so much time trying to make changes to my services via the app instead of calling customer support. The app is supposed to be the quicker alternative!!
12643451,"Darius 057,,’",2025-07-16T00:27:47-07:00,4,21.0.2,"Fraud,apple devices,my version account,version cellular,and my app","I am unhappy with my version account.someone have connected other apple devices to my account with out my permission.know they are in my settings, and using my credit cards,my Apple Pay with out my permission. I need help right now.  I have been saying the same thing for year. Please block all other devices that’s linked to my version account, And my device please"
11777174,Remo108,2025-07-15T18:29:59-07:00,1,21.0.2,Annoying,Stop asking if I like the app
11431844,2yrs customer,2025-07-15T16:11:46-07:00,1,21.0.2,Terrible,Terrible no us customer service live agents
10326043,tlmorman,2025-07-15T09:41:44-07:00,1,21.0.2,The app is in Spanish,I have tried everything to get the app in English to no avail. Help!
7914713,niborsnebula,2025-07-14T19:15:05-07:00,5,21.0.2,The app works well,The app is easy to navigate.
7593857,$isyphus,2025-07-14T17:06:55-07:00,1,21.0.2,Please invest in a better app development team/vendor,"It is hilarious that an ISP/Smart Phone retailer made this app. Incredibly slow performance. Frequent formatting or typographic errors throughout. Wildly frustrating, glitchy, and outdated interface. This would be disappointing 8 years ago - there is no excuse to be this bad in 2025."
7217301,Sandwhichpants,2025-07-14T14:32:50-07:00,1,21.0.2,App doesn’t work,"I can’t even type anything if I try to make a 1-time payment, which is the only payment it will accept for my internet (which is also abysmal after 3 months of service, been trying to get that fixed for 3 years now). 
Phone service is also mediocre at best. Claims I get 5g EVERYWHERE, but I drop to SOS mode more now than I ever did on AT&T. I’m currently on regular LTE data because, despite paying for the top service available, Verizon cannot uphold their end of a deal. Honestly might switch everything to another company cuz I’m beginning to truly hate this one."
5789001,Sissy070201,2025-07-14T06:49:56-07:00,1,21.0.2,Screens do not load,This app is horrible. Every time I try to look at my account it just says it’s loading the page and it never loads if I try to view my payment method or add a payment method it just says loading or I get HTML code across the top of the page.
4566042,nogi3000,2025-07-13T23:07:38-07:00,1,21.0.2,Can’t even log in,"“Unable to process your request” in the app, not able to login on a website because no verification has been sent. How can you have to users such a bad developed app?"
4538519,Monquie😘,2025-07-13T22:55:07-07:00,1,21.0.2,Horrible,Apps crashes & freezes badly. Doesn’t always load.  Only good if you want to pay your bills online without going to the store
4254011,D Ace 🖤,2025-07-13T20:45:40-07:00,5,21.0.2,Access to do everything,I love that I can come on the app and do anything regarding my cell service. Thanks Verizon.
3655040,Monge12,2025-07-13T16:31:43-07:00,1,21.0.2,Terrible update;awful pricing,"Recent updates to the app have made it a worse user experience than the previous version. One used to find all the information needed in a single tab, now one must dig through multiple sub menus just to get the same information. I’m guessing they’ve never heard the phrase “if it ain’t broke, don’t fix it.” Additionally, Verizon has switched to a tier subscription-like model for their phone upgrades where you only get good upgrade promotions by paying for the top tier plan. This is very different compared to before. I will be looking to switch to a different carrier."
3607183,Verizon. employee,2025-07-13T16:10:42-07:00,1,21.0.2,Very poor service,"Very poor service, especially for issues created by Verizon, I had to spent hours chasing their agents"
307548728,TDC0430,2025-09-27T09:37:39-07:00,1,21.2.2,Garbage!!! App!!!  Zero stars,"Sort most recent critical reviews and decide if app is even close to fabricated apple algorithm score.  McDonald’s burger ridiculousl colors. User interface is similar to a  thrift store—cluttered, no organization—you actually find what you are looking for by error because they are hidden or labeled under rhe most obscure places.  Most features and links error out after first click. Cluttered junk—most features are gimmicky with cheap feel. Overseas customer service team with very little English skills.  BOT/Ai driven inaccurate results.   Will not recommend company or products.  Network outage lasted 9 hours.   Took a year, but developers finally fixed face-id on app.  Let’s see what they break next.  Service support cancelled yet bombarded with text and email.  Clown show at Verizon under greed regime.  Service central integration in app is a gimmick and adds confusion to already under trained outsourced workers.  Home internet has separate app, but Verizon manages to cram in mobile which is a cluster of lossless hope!  Zero star app.  I wish it could give a lower rating!!"
202436638,Noneck rob,2025-09-01T11:47:27-07:00,1,21.2.2,No good,Go with metro pcs this company is no good
111099356,C.S. Fanciullo II,2025-08-09T11:14:44-07:00,5,21.1.0,Ole’GSD,"As a customer since 2001, VERIZON has always treated their customers fairly. There has been times of policy changes not communicated, business department not following through but Verizon as a whole is a tremendous co. To have cell service with."
3480280,Andrew 3.21,2025-07-13T15:16:11-07:00,5,21.0.2,Customer service,Verizon customer service is the best in the world and the My Verizon app is amazing. Thank you again.
3476063,PortPort,2025-07-13T15:14:22-07:00,1,21.0.2,"Terrible company, terrible app",You click the customer service options and no one ever comes on.
3321989,sarahvh04,2025-07-13T14:11:20-07:00,1,21.0.2,Won’t even let me log in,"I went into the store in my town to get a new router. Opened a new account and everything and was told to download this app and I can’t even login, because the phone number it is sending the verification code to is the Wifi’s number. Last time I checked it cannot get a verification code. Went back to the store and they tried to help but to no success. Called the mobile line and it’s all AI and thought I was trying to change my phone number. Why have me download the app if I can’t even login to it?"
3155398,JW39999,2025-07-13T13:09:35-07:00,1,21.0.2,Impossible to use,"This app is so slow, it will not allow you to add / change any services and constantly logs you out, almost impossible to navigate"
1802760,eiscremegod,2025-07-13T06:05:02-07:00,5,21.0.2,I Love My Verizon,Been with Verizon for over 15+ years now. I love all their services and products. Excellent customer service care and support.
788142,Ricky Valentyne,2025-07-12T23:31:37-07:00,1,21.0.2,Rage Bait App,"Everytime I sign in on the app theres a weird problem, bit this time it was the last straw. I went to sign in to my account and out of nowhere they asked me to verify my account by entering a code with some random number i've never seen before. I tried to get a hold of someone but it kept saying sign in and verify through phone number. I had to go to the website and pay off my bill. Delete the app and just use the website its just better with little to no problems."
700351,Jest CXVII,2025-07-12T22:52:40-07:00,1,21.0.2,"Awful support, delivered with a terrible app. 5 stars for this app is a joke.","Chat is worthless when the app works, app often crashes when trying to get to the login page. Can’t get much worse."
4293933288,TheDistinze,2025-07-12T10:58:28-07:00,1,21.0.2,Bad App Bad Website,Cannot look at community forums since it won’t let me open any of them or review comments on issues I’m having. Website login just goes into a login and “verify it’s you” loop. Pretty tired of Verizon and its poor cellular service and network.
4293695787,Crashing Every Time I play,2025-07-12T09:40:38-07:00,5,21.0.2,My Verizon,I Like This App Because I Can Look At My Bill And To See When I Can Up Grade I Like The Verizon App I Can Look At My Date And I Can shop for me to see what kind of phone I want When I upgrade thank you my Verizon app yall do A great job to Help people
4293409639,The Internet is Dead,2025-07-12T08:13:50-07:00,1,21.0.2,Not for completionists,Hope you like random notifications for things you can’t find and won’t go away!
4293364210,BigWillieZteve,2025-07-12T08:00:39-07:00,2,21.0.2,Buyer Beware,"I have been a customer of Verizon for over 7 years. Have had the highest paid plan, fallen victim to the newest phone and upgrade, and dealt with this terrible app and chat feature an immeasurable amount of times. 

I recently switched to Mint because it’s way cheaper (for the price of 1 month at Verizon , I can get 3 months at Mint for 2 people) and the connection has been identical. I kept the 5G internet because it works and it’s a good deal.

Since the switch, I have been faced with nothing but the most vindictive user experience. I lost access to my app account (which is how I pay my bill), I have now been inundated with warnings surrounding getting with the support team to troubleshoot my 5G connectivity. I’m no fool. They’ve been throttling my connection since I’ve switched carriers and I’ll call it like it is. It’s dishonest, petty, vindictive, and not a way a business should be practicing. 

I’ve always said if you take care of your people, they will take care of you. Verizon will take your money, offer you discounts that are just what you would have paid had you not switched to the “newest” plan, and leave you on read when you are trying to do it their way. 

You’ve been warned."
4291223922,Reviewer3859,2025-07-11T18:15:26-07:00,1,21.0.2,Garbage,Being able to get logged in would be a good start....
4291029418,Nacket,2025-07-11T16:55:00-07:00,1,21.0.2,Can’t turn off promotional notifications,"I get frequent promotional notifications about device offers, apps I should use, music I should listen to, etc. from this app and I can’t turn them off. Sure, I could turn off all notifications, but then I’d miss bill notices, which I want to get. Section 4.5.4 of the App Review Guidelines requires Verizon to provide a way to turn off promotional notifications, but there is simply no such way. On the Verizon website, not the app, there is a settings page for adjusting mobile notifications, but there is no promotional notification setting. Please address this, as it violates the App Store rules."
4291006052,LaoOfTheRice,2025-07-11T16:45:00-07:00,4,21.0.2,It’s a must,No really download it
4290940602,Dash Pick,2025-07-11T16:17:00-07:00,1,21.0.2,Used to work well,"Verizon was always 1st in customer service: now? Every element hangs, stops working from FIOS to their app, and there is no chance of talking to customer service. If anyone has gotten past the bots (which do nothing), let me know."
4290924424,Shaywatson12345@1,2025-07-11T16:10:07-07:00,5,21.0.2,Shannon is amazing!,Shannon was excellent to  work with!  Very professional and explained all of our options. Highly recommend this location and Shannon.
4290432197,Maxwellsmart2,2025-07-11T12:53:37-07:00,2,21.0.2,Does not load,"This app is horrible will not load just sits there flashing, why did you have to break something that was working"
4290057093,DeeMoneytalkz,2025-07-11T10:41:47-07:00,5,21.0.2,Best Company,I love shopping with Verizon! They’re helpful and great customer service!!!
4289032310,mthrtruckr1,2025-07-11T05:35:16-07:00,3,21.0.2,Challenge to register,"Sent in loops to register. Answer to secret question had spaces which weren’t allowed during verification, nightmare. The. account number not emailed in Verizon correspondence so one time payment without logging in wasn’t possible.  30 minutes waiting for live agent. Today I finally got a live agent who assisted me wonderfully. Please add more live agents. Ann was way more helpful than any chat bot or recording can be."
4288934312,Lo____Lo,2025-07-11T05:03:52-07:00,1,21.0.2,Me page continually loads,Can’t pay bill via Me page. Just continually loads . Thanks Verizon …………………..
4287950128,Tehun,2025-07-10T22:27:20-07:00,1,21.0.2,So many bugs,"This is one of the worst tech apps I’ve ever used… and it’s from a huge tech company! Connectivity is spotty at best, I can’t watch any of my DVR content on a mobile device without being on my home WiFi. The entire login keeps collapsing without notice. The mobile remote control is a joke. Verizon should be ashamed"
4286923402,_nomadico,2025-07-10T15:23:46-07:00,1,21.0.2,Trash,The app does not work!!
4286570009,Carolmarie10,2025-07-10T13:09:15-07:00,5,21.0.2,Amazing,This is the first time I’ve ever been able to make changes to my account via online or app.  So great!
4285785942,seattllee,2025-07-10T08:53:03-07:00,1,21.0.2,Verizon is a terrible provider.,Last year I had to freeze my account going overseas and they attempted to charge me international fees multiple times even know they knew about my situation. I had to call them 6 different times to re freeze my account and now they’re attempting to smear my credit by sending those false charges to collections. Terrible company.
4285699098,evilpettingzoo27,2025-07-10T08:27:40-07:00,1,21.0.2,Slow and Bloated,"Remarkable for a communications company how difficult Verizon makes it to find any useful information about my accounts. Pertinent account information is shifted nearly monthly. And this whole thing is a giant sales app. I understand they want me to purchase new products and services, but it’s nearly impossible to access the services and features that I do have."
4285636561,Michael Blah,2025-07-10T08:09:48-07:00,1,21.0.2,Upgrade annoyance,"After receiving a notification on my Verizon app. I cannot figure out how to clear it in the app. Persistent notifications on my home screen annoy me. This is going to prompt me to remove the Verizon app from my phone. Having those red numbers hovering over the app is beneficial to alert the user, but should be easy to acknowledge"
7217301,Sandwhichpants,2025-07-14T14:32:50-07:00,1,21.0.2,App doesn’t work,"I can’t even type anything if I try to make a 1-time payment, which is the only payment it will accept for my internet (which is also abysmal after 3 months of service, been trying to get that fixed for 3 years now).
Phone service is also mediocre at best. Claims I get 5g EVERYWHERE, but I drop to SOS mode more now than I ever did on AT&T. I’m currently on regular LTE data because, despite paying for the top service available, Verizon cannot uphold their end of a deal. Honestly might switch everything to another company cuz I’m beginning to truly hate this one."
4293364210,BigWillieZteve,2025-07-12T08:00:39-07:00,2,21.0.2,Buyer Beware,"I have been a customer of Verizon for over 7 years. Have had the highest paid plan, fallen victim to the newest phone and upgrade, and dealt with this terrible app and chat feature an immeasurable amount of times.

I recently switched to Mint because it’s way cheaper (for the price of 1 month at Verizon , I can get 3 months at Mint for 2 people) and the connection has been identical. I kept the 5G internet because it works and it’s a good deal.

Since the switch, I have been faced with nothing but the most vindictive user experience. I lost access to my app account (which is how I pay my bill), I have now been inundated with warnings surrounding getting with the support team to troubleshoot my 5G connectivity. I’m no fool. They’ve been throttling my connection since I’ve switched carriers and I’ll call it like it is. It’s dishonest, petty, vindictive, and not a way a business should be practicing.

I’ve always said if you take care of your people, they will take care of you. Verizon will take your money, offer you discounts that are just what you would have paid had you not switched to the “newest” plan, and leave you on read when you are trying to do it their way.

You’ve been warned."
4285375956,Pavan Katukala,2025-07-10T06:55:39-07:00,1,21.0.2,Worst network ever,"I have paid off my phone but to unlock the carrier lock sim lock it is 8 days, and when I called customer service they are very rude no help bad network I post this on every social media"
4285235159,BUCWILE,2025-07-10T06:14:50-07:00,1,21.0.2,Terrible service,"3 days to receive emails, dropped calls, and zero reception, no matter how much money i spend, Plymouth Wisconsin has zero reception. I have to pay for two cellphones to operate my business so i can get reception in Plymouth Wi. Terrible reception $240 to use my apps so i can make $12 an hour!"
4285140420,Flacox171,2025-07-10T05:46:20-07:00,5,21.0.2,New Update,"With the new update the layout is user friendly, extremely helpful and much more efficient than it was before."
4284782619,RG Harley,2025-07-10T03:47:26-07:00,1,21.0.2,Admin,Not user friendly when you are traveling outside of the states.
4284670167,bunnieboi,2025-07-10T03:04:44-07:00,5,21.0.2,Best company,9 years strong with great connection
4283886294,Da'Greatest PERIOD,2025-07-09T21:36:11-07:00,5,21.0.2,The Best,I am grateful for Verizon
67452770,66 dude,2025-07-29T16:01:47-07:00,1,21.0.2,Difficult to login and pay bill,"The mobile application does not have MFA and it is very difficult to login. It gives you too many options to login with account number and ZIP Code with other options as well and it’s just very confusing and a very poor user experience.
I should be able to open the app go right to a billing feature. Pay my bill and be done with it. That’s three steps maybe four if  you count being done with it."
62899571,Dugan211,2025-07-28T12:46:48-07:00,1,21.0.2,Dugan,Your service is horrible in Mississippi. Even T-Mobile kick your butt that’s a shame. I mean that’s just plain sorry.
58697892,jhEclectic,2025-07-27T11:28:35-07:00,1,21.0.2,A Ridiculous App,"The app doesn’t recognize the very password used to sign in to Verizon account
Super Dumb
Technically speaking this app deserves Zero stars"
37186252,Jjzsmm,2025-07-22T03:57:28-07:00,1,21.0.2,Inefficient,"Inefficient staff.
Waste of time, not just going to this store and trying to get problems solved but, VERIZON in general as a company.
Scammers!"
31688857,Andy381,2025-07-20T18:22:54-07:00,1,21.0.2,UPDATE,"I ditched Verizon after 24 years!  Verizon went downhill fast!  You can’t get anyone who speaks English and they kept screwing up my bill!  Stay away at all costs and TMobile is way cheaper.  Run!! Run away from this place as fast as you can!! All the reviews are horrible including the BBB and google.  The BBB has over 40,000 complaints filed in the past year or so."
30966570,Evobaloc,2025-07-20T13:32:26-07:00,1,21.0.2,Service,"Absolutely terrible app. Tried to log a service issue and the app crashes. Logged out and tried again, but again no luck.
Not to mention, Verizon’s service team is god awful."
25290956,Sha-shee,2025-07-19T04:11:48-07:00,1,21.0.2,I hate Verizon,"If you want to spend the whole day trying to change your password Verizon is the place to go. IT’s impossible. You will get a live rep who will practically needs your DNA, your blood type and a pound of flesh before they can help you.Their Bot is ridiculous. It will ask you the same question over and over and over again..I really give it zero stars. This probably won’t get posted however I hope some literate Verizon employee will read it and actually at least show it to the big bucks ladies and gentlemen as they sit around the conference table drinking their Starbucks mocha lattes
and think, maybe we should look into this,

P.S. those glowing comments they do post are FAKE!"
106260322,No mod Verizon,2025-08-08T06:46:39-07:00,1,21.1.0,Need refund,"Hamilton Mill Ga store, Jacob refused to honor screen saver life time warranty I originally paid for.  Wants to charge me $58 for new screen saver.  Deceptive sales practices are being done at this store and Jacob is in no way interested in helping the customer.  Please issue refund for my original purchase of screen protection plan.
Customers, Do not fall for Verizon’s screen protection plan.  It. Is a ripoff."
96308853,Hilderbrant,2025-08-05T19:09:59-07:00,1,21.1.0,I never had trouble with my phone service,"I always had trouble with your Internet that is why I canceled it. And you still charge me for a router that did not ever work. I had three routers same kind. I asked for a different kind of router you said that’s all you had but you still. Charge me for that router that don’t work as an excusable. I have nothing good to say about the way you handled. Your business with the Internet.
I think it’s a disgrace to ruin Verizon name because I used to think your name was the best in the marketplace I can’t in good face. Give you any stars until you earn them. You haven’t earned one star in my book. For 10 years are you doing is took my money with no service now it’s your turn. To prove yourself to me I prove myself over the past 10 years. I had Internet service with you for 2 1/2 three years and never could use it but I paid for it on all you can say is we’ll fix it. I even paid extra for insurance to make it right. But that didn’t work. You owe me for 2 1/2 to 3 years of Internet service that I never received."
96206595,user027370,2025-08-05T18:30:47-07:00,2,21.1.0,Buggy Update,"A recent update created a permanent notification that won’t go away. The “take action” is an upsell notification for Verizon home internet. The notification won’t close out until the home internet account is connected to the mobile account. Problem is, I don’t have Verizon home internet and I don’t plan to.
App notifications are intrusive - they’re meant to be so - but when you create an intrusive upsell opportunity, it’s not a great customer experience."
92272928,Harrison Donner,2025-08-04T19:18:46-07:00,1,21.1.0,One of the worst I have used,"Slow! Online chat not working! Status of service incorrect - 12 hours after home internet service outage, this app still showed a normal service while my phone call to Verizon again confirmed the service outage would not recover
until tomorrow early morning!"
91769507,Hire me a studen,2025-08-04T16:02:25-07:00,1,21.1.0,My iPhone was stolen,For a community form. To discuss why the  community stole my iPhone exams won’t let me use my own iPhone from the community form I see I have my device up and named community form  I am not paying for a a service to be made fun of by abusing my iPhone and calling it a community form. I still need my iPhone  back.  To whom it be a concern too be a community form out of my stolen iPhone You are not aloud  to authorized my life style .
91271824,KDBax,2025-08-04T12:54:22-07:00,3,21.1.0,Upfromtheashes66,"Where I live Verizon use to be (several years ago) the best cell reception you could get. So long ago the amount you would pay for their services was worth it. Now, especially the past few months, I don’t receive many calls, frequently get dropped calls and when I go to call someone many times I have to call two or three times for it to go through. What changed? This time that I am with Verizon I bought a phone on a payment plan… are my issues because they know I am locked in for another couple of years? Or has Verizon signals really dropped that low?
One of the perks for signing up for everything I did was free Disney+ for a year… well I dropped that… because I always had to sign in and verify it was me… it would say on my tv I was in different cities, some I had never even heard of (Assuming that was where my signal was coming from). Anyway Disney+ decided I had used up my loggings… on the same three tvs. So what’s the point in keeping something you can’t watch anyway. I know how much money I drop every month and it seems I should have much better service!"
